"descrip"|"result"|"year"|"cohort"|"hospital"
"% de pacientes no transfundidos con hematíes en preoperatorio"|"97.14"|"2024"|"ncra"|"Hospital C"
"% de pacientes no transfundidos con hematíes en preoperatorio"|"100"|"2023"|"ncra"|"Hospital C"
"% de pacientes no transfundidos con plasma en preoperatorio"|"100"|"2024"|"ncra"|"Hospital C"
"% de pacientes no transfundidos con plasma en preoperatorio"|"100"|"2023"|"ncra"|"Hospital C"
"% de pacientes no transfundidos con plasma en preoperatorio"|"100"|"2022"|"ncra"|"Hospital C"
"% de pacientes no transfundidos con plaquetas en preoperatorio"|"100"|"2024"|"ncra"|"Hospital C"
"% de pacientes no transfundidos con plaquetas en preoperatorio"|"100"|"2023"|"ncra"|"Hospital C"
"% de pacientes no transfundidos con plaquetas en preoperatorio"|"100"|"2022"|"ncra"|"Hospital C"
"% de pacientes intervenidos sin anemia"|"55.56"|"2022"|"ncra"|"Hospital C"
"% de pacientes intervenidos sin anemia"|"32.14"|"2023"|"ncra"|"Hospital C"
"% de pacientes intervenidos sin anemia"|"60"|"2024"|"ncra"|"Hospital C"
"% de pacientes intervenidos sin anemia (Hb>=13)"|"48.89"|"2022"|"ncra"|"Hospital C"
"% de pacientes intervenidos sin anemia (Hb>=13)"|"18.52"|"2023"|"ncra"|"Hospital C"
"% de pacientes intervenidos sin anemia (Hb>=13)"|"50"|"2024"|"ncra"|"Hospital C"
"% de pacientes tratados postoperatoriamente con hierro IV"|"39.13"|"2023"|"ncra"|"Hospital C"
"% de pacientes tratados postoperatoriamente con hierro IV"|"17.39"|"2022"|"ncra"|"Hospital C"
"% de pacientes tratados postoperatoriamente con hierro IV"|"47.37"|"2024"|"ncra"|"Hospital C"
"% de pacientes con anestesia regional"|"0"|"2024"|"ncra"|"Hospital C"
"% de pacientes con anestesia regional"|"0"|"2023"|"ncra"|"Hospital C"
"% de pacientes con anestesia regional"|"2.22"|"2022"|"ncra"|"Hospital C"
"% de pacientes tratados con antifibrinolíticos"|"0"|"2024"|"ncra"|"Hospital C"
"% de pacientes tratados con antifibrinolíticos"|"0"|"2023"|"ncra"|"Hospital C"
"% de pacientes tratados con antifibrinolíticos"|"0"|"2022"|"ncra"|"Hospital C"
"% de pacientes con uso de recuperadores de sangre"|"0"|"2023"|"ncra"|"Hospital C"
"% de pacientes con uso de recuperadores de sangre"|"0"|"2022"|"ncra"|"Hospital C"
"% de pacientes con uso de recuperadores de sangre"|"0"|"2024"|"ncra"|"Hospital C"
"% de pacientes tratados con fibrinógeno"|"0"|"2024"|"ncra"|"Hospital C"
"% de pacientes tratados con fibrinógeno"|"0"|"2023"|"ncra"|"Hospital C"
"% de pacientes tratados con fibrinógeno"|"0"|"2022"|"ncra"|"Hospital C"
"% de pacientes tratados con fibrinógeno 
idem para todos, con y sin valor de conc.fibrin."|"0"|"2024"|"ncra"|"Hospital C"
"% de pacientes tratados con fibrinógeno 
idem para todos, con y sin valor de conc.fibrin."|"0"|"2023"|"ncra"|"Hospital C"
"% de pacientes tratados con fibrinógeno 
idem para todos, con y sin valor de conc.fibrin."|"0"|"2022"|"ncra"|"Hospital C"
"% de pacientes transfundidos con Hb < 8 g/dl"|"0"|"2024"|"ncra"|"Hospital C"
"% de pacientes transfundidos con Hb < 8 g/dl"|"25"|"2022"|"ncra"|"Hospital C"
"% de pacientes transfundidos con Hb < 8 g/dl"|"50"|"2023"|"ncra"|"Hospital C"
"% de transfusiones de una sola unidad de hematíes"|"0"|"2022"|"ncra"|"Hospital C"
"% de transfusiones de una sola unidad de hematíes"|"40"|"2023"|"ncra"|"Hospital C"
"% de transfusiones de una sola unidad de hematíes"|"33.33"|"2024"|"ncra"|"Hospital C"
"Tasa de transfusión (hematíes)"|"8.571"|"2024"|"ncra"|"Hospital C"
"Tasa de transfusión (hematíes)"|"17.778"|"2022"|"ncra"|"Hospital C"
"Tasa de transfusión (hematíes)"|"17.857"|"2023"|"ncra"|"Hospital C"
"Índice de transfusión (hematíes)"|"2"|"2024"|"ncra"|"Hospital C"
"Índice de transfusión (hematíes)"|"1.8"|"2023"|"ncra"|"Hospital C"
"Índice de transfusión (hematíes)"|"2.375"|"2022"|"ncra"|"Hospital C"
"Índice total de transfusión (hematíes)"|"0.171"|"2024"|"ncra"|"Hospital C"
"Índice total de transfusión (hematíes)"|"0.321"|"2023"|"ncra"|"Hospital C"
"Índice total de transfusión (hematíes)"|"0.422"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (overall)"|"45"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (overall)"|"28"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (overall)"|"35"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Arritmia)"|"0"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Daño miocárdico después Cirg.NoCardíaca)"|"0"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Delirium)"|"0"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Edema pulmonar cardiogénico)"|"0"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Embolia pulmonar)"|"0"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Enfermedad venosa profunda)"|"0"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Eventos adversos rel. transfusión)"|"0"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Fallo renal agudo)"|"0"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Hemorragia postoperatoria)"|"0"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Ictus)"|"1"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infarto agudo de miocardio)"|"0"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de localización quirúrgica)"|"2"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de origen desconocido)"|"0"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección del tracto urinario)"|"2"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección sanguínea Conf.Lab)"|"0"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Neumonía)"|"1"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Paro cardíaco)"|"0"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Ruptura anastomótica)"|"9"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (SDRA)"|"0"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Sangrado gastrointestinal)"|"0"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Íleo paralítico)"|"4"|"2022"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Arritmia)"|"1"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Daño miocárdico después Cirg.NoCardíaca)"|"0"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Delirium)"|"0"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Edema pulmonar cardiogénico)"|"0"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Embolia pulmonar)"|"0"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Enfermedad venosa profunda)"|"0"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Eventos adversos rel. transfusión)"|"0"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Fallo renal agudo)"|"1"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Hemorragia postoperatoria)"|"0"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Ictus)"|"0"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infarto agudo de miocardio)"|"0"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de localización quirúrgica)"|"0"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de origen desconocido)"|"0"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección del tracto urinario)"|"2"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección sanguínea Conf.Lab)"|"0"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Neumonía)"|"0"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Paro cardíaco)"|"0"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Ruptura anastomótica)"|"2"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (SDRA)"|"0"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Sangrado gastrointestinal)"|"0"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Íleo paralítico)"|"2"|"2023"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Arritmia)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Daño miocárdico después Cirg.NoCardíaca)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Delirium)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Edema pulmonar cardiogénico)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Embolia pulmonar)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Enfermedad venosa profunda)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Eventos adversos rel. transfusión)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Fallo renal agudo)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Hemorragia postoperatoria)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Ictus)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infarto agudo de miocardio)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de localización quirúrgica)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de origen desconocido)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección del tracto urinario)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección sanguínea Conf.Lab)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Neumonía)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Paro cardíaco)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Ruptura anastomótica)"|"4"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (SDRA)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Sangrado gastrointestinal)"|"0"|"2024"|"ncra"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Íleo paralítico)"|"2"|"2024"|"ncra"|"Hospital C"
"Promedio  de la 1º Hb antes de la cirugía"|"12.82"|"2025"|"ncrl"|"Hospital A"
"Promedio  de Hb al alta en pacientes no transfundidos"|"11.65"|"2025"|"ncrl"|"Hospital A"
"Promedio  de días de estancia hospitalaria"|"8.891"|"2025"|"ncrl"|"Hospital A"
"Mediana de la 1º Hb antes de la cirugía"|"13"|"2025"|"ncrl"|"Hospital A"
"Mediana de Hb al alta en pacientes no transfundidos"|"11.5"|"2025"|"ncrl"|"Hospital A"
"Mediana de días de estancia hospitalaria"|"7.263"|"2025"|"ncrl"|"Hospital A"
"Valor de Hb previo a la intervención (promedio)"|"12.955"|"2025"|"ncrl"|"Hospital A"
"Valor de Hb previo a la intervención (mediana)"|"13"|"2025"|"ncrl"|"Hospital A"
"Prevalencia anemia preoperatoria (Hb<13) en %"|"40.91"|"2025"|"ncrl"|"Hospital A"
"% de pacientes con evaluación de la anemia preoperatoria con tiempo suficiente"|"63.64"|"2025"|"ncrl"|"Hospital A"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro"|"28.57"|"2025"|"ncrl"|"Hospital A"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro (Hb<13)"|"33.33"|"2025"|"ncrl"|"Hospital A"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria"|"0"|"2025"|"ncrl"|"Hospital A"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria (Hb<13)"|"0"|"2025"|"ncrl"|"Hospital A"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente"|"0"|"2025"|"ncrl"|"Hospital A"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente (Hb<13)"|"0"|"2025"|"ncrl"|"Hospital A"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente 
(anémicos y no anémicos)"|"0"|"2025"|"ncrl"|"Hospital A"
"% de pacientes no transfundidos con hematíes en preoperatorio"|"100"|"2025"|"ncrl"|"Hospital A"
"% de pacientes no transfundidos con plasma en preoperatorio"|"100"|"2025"|"ncrl"|"Hospital A"
"% de pacientes no transfundidos con plaquetas en preoperatorio"|"100"|"2025"|"ncrl"|"Hospital A"
"% de pacientes intervenidos sin anemia"|"81.82"|"2025"|"ncrl"|"Hospital A"
"% de pacientes intervenidos sin anemia (Hb>=13)"|"68.18"|"2025"|"ncrl"|"Hospital A"
"% de pacientes tratados postoperatoriamente con hierro IV"|"0"|"2025"|"ncrl"|"Hospital A"
"% de pacientes con anestesia regional"|"4.54"|"2025"|"ncrl"|"Hospital A"
"% de pacientes tratados con antifibrinolíticos"|"0"|"2025"|"ncrl"|"Hospital A"
"% de pacientes con uso de recuperadores de sangre"|"0"|"2025"|"ncrl"|"Hospital A"
"% de pacientes tratados con fibrinógeno"|"0"|"2025"|"ncrl"|"Hospital A"
"% de pacientes tratados con fibrinógeno 
idem para todos, con y sin valor de conc.fibrin."|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (overall)"|"22"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Arritmia)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Daño miocárdico después Cirg.NoCardíaca)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Delirium)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Edema pulmonar cardiogénico)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Embolia pulmonar)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Enfermedad venosa profunda)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Eventos adversos rel. transfusión)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Fallo renal agudo)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Hemorragia postoperatoria)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Ictus)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Infarto agudo de miocardio)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de localización quirúrgica)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de origen desconocido)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección del tracto urinario)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección sanguínea Conf.Lab)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Neumonía)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Paro cardíaco)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Ruptura anastomótica)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (SDRA)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Sangrado gastrointestinal)"|"0"|"2025"|"ncrl"|"Hospital A"
"Nº episodios con complicaciones postoperatorias a 30 días (Íleo paralítico)"|"0"|"2025"|"ncrl"|"Hospital A"
"Promedio  de la 1º Hb antes de la cirugía"|"22.73"|"2023"|"ncrl"|"Hospital B"
"Promedio  de la 1º Hb antes de la cirugía"|"21.59"|"2022"|"ncrl"|"Hospital B"
"Promedio  de la 1º Hb antes de la cirugía"|"22.6"|"2024"|"ncrl"|"Hospital B"
"Promedio  de la 1º Hb antes de la cirugía"|"21.13"|"2025"|"ncrl"|"Hospital B"
"Promedio  de Hb al alta en pacientes no transfundidos"|"19.248"|"2023"|"ncrl"|"Hospital B"
"Promedio  de Hb al alta en pacientes no transfundidos"|"22.215"|"2025"|"ncrl"|"Hospital B"
"Promedio  de Hb al alta en pacientes no transfundidos"|"22.103"|"2024"|"ncrl"|"Hospital B"
"Promedio  de Hb al alta en pacientes no transfundidos"|"21.501"|"2022"|"ncrl"|"Hospital B"
"Promedio  de Hb al alta en pacientes transfundidos"|"16.49"|"2022"|"ncrl"|"Hospital B"
"Promedio  de Hb al alta en pacientes transfundidos"|"12.367"|"2024"|"ncrl"|"Hospital B"
"Promedio  de Hb al alta en pacientes transfundidos"|"21.49"|"2023"|"ncrl"|"Hospital B"
"Promedio  de Hb al alta en pacientes transfundidos"|"20.067"|"2025"|"ncrl"|"Hospital B"
"Promedio  de días de estancia hospitalaria"|"8.758"|"2025"|"ncrl"|"Hospital B"
"Promedio  de días de estancia hospitalaria"|"8.953"|"2024"|"ncrl"|"Hospital B"
"Promedio  de días de estancia hospitalaria"|"11.195"|"2022"|"ncrl"|"Hospital B"
"Promedio  de días de estancia hospitalaria"|"8.054"|"2023"|"ncrl"|"Hospital B"
"Mediana de la 1º Hb antes de la cirugía"|"24.9500007629395"|"2023"|"ncrl"|"Hospital B"
"Mediana de la 1º Hb antes de la cirugía"|"15.5"|"2022"|"ncrl"|"Hospital B"
"Mediana de la 1º Hb antes de la cirugía"|"23.6000003814697"|"2024"|"ncrl"|"Hospital B"
"Mediana de la 1º Hb antes de la cirugía"|"15.6499996185303"|"2025"|"ncrl"|"Hospital B"
